mode,class_idx,class_id,class_label,text
attributes,186,546,Chimney Swift,"small slender body, long narrow curved wings, round head, short neck, short tapered tail, wide bill, dark gray-brown plumage"
attributes,187,547,Vaux's Swift,"small body, long narrow swept-back wings, brownish plumage"
attributes,188,548,White-throated Swift,"large long slim body, long narrow wings, blackish brown white throat, brown white breast, brown white belly, white flank, white secondaries"
attributes,189,549,Belted Kingfisher,"stocky body, large shaggy head, shaggy crest, shaggy back, straight thick pointed bill, blue-gray upperparts, blue-gray wings, blue-gray tail, broad blue breast, broad rusty bands"
attributes,190,550,Acorn Woodpecker,"medium-sized body, straight spike-like creamy white bill, wedge-shaped tail, black upperparts, red cap, creamy white face, black patches, red crown"
attributes,191,551,Gila Woodpecker,"medium-sized body, long pointed bill, grayish-brown brilliant black plumage, red patches"
attributes,192,552,Golden-fronted Woodpecker,"medium-sized grayish-brown body, long pointed bill, grayish-brown head, golden nape, golden tuft, black-and-white barred wings, black tail"
attributes,193,553,Red-bellied Woodpecker,"rounded head, pale even boldly black plumage, red cap, red nape, white patches"
attributes,194,554,Yellow-bellied Sapsucker,"small body, straight bill, long wings, pointed tail, black bold plumage, red foreheads, red throat, long white stripes, black chest, white yellowish underparts"
attributes,195,555,Red-naped Sapsucker,"medium-sized body, black-and-white white dingy yellowish cast plumage, red brown cap, red nape, red throat, long white bars, black white stripes, white patches, brown belly, brown head"
attributes,196,556,Red-breasted Sapsucker,"medium-sized long body, large rounded red-breasted red head, chisel-like red-breasted red bill, red-breasted red breast, white spots, red-breasted red eye, white wings, white patches"
attributes,197,557,Ladder-backed Woodpecker,"small square head, short neck, short tail, black-and-white upperparts, black-and-white stripes, black-and-white back, black-and-white wings, black plumage, buffy white face, broken black lines, red blackish crown"
attributes,198,558,Nuttall's Woodpecker,"small chisel-shaped bill, small rounded head, flat back, black-and-white striped plumage, red solid black patches, narrow white stripes, red cheek, grayish buffy underparts"
attributes,199,559,Downy Woodpecker,"straight chisel-like bill, straight chisel-like white head, wide shoulder, straight chisel-like tail feathers, downy checkered black white plumage, black upperparts, white wings, white back, broad white stripes, small red patches, black spots"
attributes,200,560,Hairy Woodpecker,"medium-sized body, square white head, long straight chisel-like bill, long tail feathers, contrastingly black white plumage, black wings, two white stripes, large white patches, black back"
attributes,201,561,Pileated Woodpecker,"large long white neck, triangular flaming-red crest, black plumage, white red stripes"
attributes,202,599,"Black Guillemot (Nonbreeding, juvenile)","medium-sized seabird heavy body, pointed white wings, small whitish head, short whitish neck, deep black plumage, large white patches, black border, whitish underparts"
attributes,203,600,"Pigeon Guillemot (Nonbreeding, juvenile)","medium-sized seabird narrow body, small whitish head, medium-length sharply pointed bill, dark brown plumage, dark underwing upperwing feathers, white patches, white wings, whitish neck, whitish underparts"
attributes,204,601,Black-legged Kittiwake (Immature),"small plump belly, pale gray upperparts, neat black wingtips, clean white underparts, yellow black bill, white plumage, gray black collar, black tail"
attributes,205,602,Laughing Gull (Nonbreeding/Immature),"medium-sized body, long wings, long legs, long reddish bill, medium gray upperparts, white underparts, crisp black hood, white head"
attributes,206,603,Heermann's Gull (Immature),"medium-sized body, long wings, rounded white head, long red pale bill, dark gray upperparts, gray underparts, black legs, black tip, dark sooty brown plumage"
attributes,207,604,Ring-billed Gull (Immature),"slim yellow gray pink bill, clean gray upperparts, white brown-streaked head, white body, white tail, black wingtips, white plumage, yellow gray pink legs, black bands"
attributes,208,605,Western Gull (Immature),"large heavy body, thick neck, large head, heavy yellow mottled sooty brown blackish bill, white black gray back, white-and-black upperwing black primary feathers, red mark tip, pale pink grayish-pink gray legs, pale pink brown blackish feet, dark brown northern plumage, dark gray pink eye, brownish wings"
attributes,209,606,California Gull (Immature),"medium-sized body, round head, medium gray back, yellow legs, dark eye, yellow bill, small black ring plumage, red spots, black tip"
attributes,210,607,Herring Gull (Immature),"large hefty body, hefty bill, light-gray mottled brown gray back, black wingtips, white head, white underparts"
attributes,211,608,Glaucous-winged Gull (Immature),"large heavyset body, flat head, long heavy bill, gray upperparts, white underparts, white spots, pale brown plumage"
attributes,212,609,Great Black-backed Gull (Immature),"broad wings, thick neck, thick yellow black bill, white slaty-black upperwing blackish flight feathers, white slaty-black back, dull pink legs, red spots, red eye, checkered gray-brown white upperparts, white-based black-tipped tail, cold-toned transition dark backed body"
attributes,213,610,Black-bellied Whistling-Duck,"large goose-body, long neck, long chestnut legs, short tail, dark plumage, chestnut breast, black belly, bright-pink bill, grayish face, broad white wings, grayish stripes"
attributes,214,611,Snow Goose (Blue morph),"medium-sized white dark brown body, hefty pink bill, long thick neck, black wingtips, dark line, dark patches, blue white face, white undertail"
attributes,215,612,Ross's Goose,"small stocky dark body, short neck, short gray dark bill, white black wingtips, dark wings, white face, white tinged plumage"
attributes,216,613,Wood Duck (Female/Eclipse male),"warm brown gray-brown crest, grayish head, large white eye teardrop, white edging, blue wings, large white speculum"
attributes,217,614,Gadwall (Female/Eclipse male),"large body, square head, square forehead, gray-brown black patches, brown buff plumage, dark bill"
attributes,218,615,American Wigeon (Female/Eclipse male),"medium-sized compact body, short pale gray bill, round brownish-gray warm brown head, wide green stripes, brownish-gray eye, gleaming white cap, white patches"
attributes,219,616,Mallard (Female/Eclipse male),"large hefty gray body, rounded dark iridescent green head, wide flat bright yellow brown mottled orange-brown bill, brown breast, black rear, white-bordered blue speculum"
attributes,220,617,Blue-winged Teal  (Female/juvenile),"small dabbling-duck brown body, large side, brown breast, slaty-blue head, brown bill, small white flank, brown patches, black rear, patterned brown plumage"
attributes,221,618,Cinnamon Teal (Female/juvenile),"small body, long dark bill, red eye, vivid rusty rich brownish plumage, brownish back, white underwing feathers, sky-blue patches"
attributes,222,619,Northern Shoveler (Female/Eclipse male),"shovel-shaped large orange bill, medium-sized body, bold white blue-green rust mottled brown plumage, white chest, white side, powdery-blue wings"
attributes,223,620,Northern Pintail (Female/Eclipse male),"long-necked slender profile, gleaming white breast, white line, brown head, brown neck"
attributes,224,621,Green-winged Teal  (Female/juvenile),"small grayish body, grayish stripes, grayish shoulder, dark head, dark eye, dark back, dark neck, green wings"
attributes,225,622,Canvasback (Female/Eclipse male),"large chestnut brown head, sloping forehead, large chestnut brown neck, long bill, short tail, black chest, whitish brown body, black rear, pale brown black grayish plumage, red dark eye"
attributes,226,623,Redhead (Female/Eclipse male),"medium-sized diving gray body, smoothly rounded cinnamon head, moderately large black-tipped gray bill, black breast, black tail, plain uniform brown plumage"
attributes,227,624,Ring-necked Duck (Female/Eclipse male),"compact diving body, shape-a sloping forehead, bold black rich brown prominent white ring plumage, gray dark head, black back, gray side, gray chest, pale cheek, white patches, pale bill, whitish eyering"
attributes,228,625,Greater Scaup (Female/Eclipse male),"medium-sized diving mottled brown gray body, rounded brown blackish head, black brown plumage, bluish brown bill, yellow eye, white patches"
attributes,229,626,Lesser Scaup (Female/Eclipse male),"medium-sized diving mottled brown gray body, small crest, black finely barred brown plumage, white back, bluish brown bill, yellow eye, brown head, white patches"
attributes,230,627,Harlequin Duck (Female/juvenile),"small compact body, large rounded head, small white bill, small forehead, spectacular slate blue plumage, white stripes, chestnut side, chestnut highlights brow, white eye, white spots, white rear, white cheek"
attributes,231,628,Surf Scoter (Female/immature),"medium-sized seabird body, large head, broad orange white black dark brown gray bill, jet black plumage, white two patches, white black nape, white face"
